id,source,image_path,question,answer,chart_type,task_type,difficulty,verified,split,notes
hard_tie_0138__q3,synthetic,gold/images/hard_tie_0138.png,How many more units did Widget C sell than Widget E?,100,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=138); correct-by-construction; style=pastel"
hard_simcol_0139__q1,synthetic,gold/images/hard_simcol_0139.png,What was APAC's revenue in 2024?,$9300,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=139); correct-by-construction; style=bold"
hard_simcol_0139__q2,synthetic,gold/images/hard_simcol_0139.png,"In 2024, which region had the highest revenue?",APAC,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=139); correct-by-construction; style=bold"
hard_many_0140__q1,synthetic,gold/images/hard_many_0140.png,Which vertical had the highest revenue?,Utilities,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=140); correct-by-construction; style=neutral"
hard_many_0140__q2,synthetic,gold/images/hard_many_0140.png,Rank the top 3 verticals by revenue.,"Utilities, Retail, Automotive",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=140); correct-by-construction; style=neutral"
hard_many_0140__q3,synthetic,gold/images/hard_many_0140.png,Which vertical had the lowest revenue?,Construction,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=140); correct-by-construction; style=neutral"
hard_crowd_0141__q1,synthetic,gold/images/hard_crowd_0141.png,"For Startup, in which period was revenue highest?",Apr,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=141); correct-by-construction; style=editorial"
hard_crowd_0141__q2,synthetic,gold/images/hard_crowd_0141.png,"For Startup, did revenue increase or decrease from Feb to Mar?",Increased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=141); correct-by-construction; style=editorial"
hard_log_0142__q1,synthetic,gold/images/hard_log_0142.png,Which product sold the most units?,Gizmo Y,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=142); correct-by-construction; style=salmon"
hard_log_0142__q2,synthetic,gold/images/hard_log_0142.png,How many more units did Gizmo Y sell than Widget A?,74975,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=142); correct-by-construction; style=salmon"
hard_dual_0143__q1,synthetic,gold/images/hard_dual_0143.png,What was the conversion rate in Sep?,2.9%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=143); correct-by-construction; style=spreadsheet"
hard_dual_0143__q2,synthetic,gold/images/hard_dual_0143.png,In which period was the conversion rate highest?,Nov,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=143); correct-by-construction; style=spreadsheet"
hard_dual_0143__q3,synthetic,gold/images/hard_dual_0143.png,What was the revenue in Sep?,$4400,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=143); correct-by-construction; style=spreadsheet"
hard_trunc_0144__q1,synthetic,gold/images/hard_trunc_0144.png,Which segment had the highest revenue?,Startup,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=144); correct-by-construction; style=minimal"
hard_trunc_0144__q2,synthetic,gold/images/hard_trunc_0144.png,How much more revenue did Startup generate than Nonprofit?,$1400,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=144); correct-by-construction; style=minimal"
hard_unlab_0145__q1,synthetic,gold/images/hard_unlab_0145.png,What was Tech's revenue?,$14000,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=145); correct-by-construction; style=dense"
hard_unlab_0145__q2,synthetic,gold/images/hard_unlab_0145.png,Which vertical had the highest revenue?,Agriculture,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=145); correct-by-construction; style=dense"
hard_unline_0146__q1,synthetic,gold/images/hard_unline_0146.png,How many signups were there in Dec?,1800,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=146); correct-by-construction; style=dark"
hard_unline_0146__q2,synthetic,gold/images/hard_unline_0146.png,In which period were signups lowest?,Nov,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=146); correct-by-construction; style=dark"
hard_tie_0147__q1,synthetic,gold/images/hard_tie_0147.png,Which product sold the most units?,Widget F,bar,max_min,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=147); correct-by-construction; style=academic"
hard_tie_0147__q2,synthetic,gold/images/hard_tie_0147.png,Rank the top 3 products by units sold.,"Widget F, Widget D, Widget B",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=147); correct-by-construction; style=academic"
hard_tie_0147__q3,synthetic,gold/images/hard_tie_0147.png,How many more units did Widget F sell than Widget D?,100,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=147); correct-by-construction; style=academic"
hard_simcol_0148__q1,synthetic,gold/images/hard_simcol_0148.png,What was LATAM's revenue in Forecast?,$2000,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=148); correct-by-construction; style=pastel"
hard_simcol_0148__q2,synthetic,gold/images/hard_simcol_0148.png,"In Forecast, which region had the highest revenue?",EMEA,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=148); correct-by-construction; style=pastel"
hard_many_0149__q1,synthetic,gold/images/hard_many_0149.png,Which vertical had the highest revenue?,Media,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=149); correct-by-construction; style=bold"
hard_many_0149__q2,synthetic,gold/images/hard_many_0149.png,Rank the top 3 verticals by revenue.,"Media, Telecom, Retail",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=149); correct-by-construction; style=bold"
hard_many_0149__q3,synthetic,gold/images/hard_many_0149.png,Which vertical had the lowest revenue?,Tech,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=149); correct-by-construction; style=bold"
hard_crowd_0150__q1,synthetic,gold/images/hard_crowd_0150.png,"For Enterprise, in which period was revenue highest?",Q2,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=150); correct-by-construction; style=neutral"
hard_crowd_0150__q2,synthetic,gold/images/hard_crowd_0150.png,"For Enterprise, did revenue increase or decrease from Q1 to Q2?",Increased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=150); correct-by-construction; style=neutral"
hard_log_0151__q1,synthetic,gold/images/hard_log_0151.png,Which product sold the most units?,Widget F,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=151); correct-by-construction; style=editorial"
hard_log_0151__q2,synthetic,gold/images/hard_log_0151.png,How many more units did Widget F sell than Widget A?,29925,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=151); correct-by-construction; style=editorial"
hard_dual_0152__q1,synthetic,gold/images/hard_dual_0152.png,What was the conversion rate in Jul?,5.7%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=152); correct-by-construction; style=salmon"
hard_dual_0152__q2,synthetic,gold/images/hard_dual_0152.png,In which period was the conversion rate highest?,Nov,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=152); correct-by-construction; style=salmon"
hard_dual_0152__q3,synthetic,gold/images/hard_dual_0152.png,What was the revenue in Jul?,$4600,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=152); correct-by-construction; style=salmon"
hard_trunc_0153__q1,synthetic,gold/images/hard_trunc_0153.png,Which segment had the highest revenue?,SMB,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=153); correct-by-construction; style=spreadsheet"
hard_trunc_0153__q2,synthetic,gold/images/hard_trunc_0153.png,How much more revenue did SMB generate than Enterprise?,$1300,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=153); correct-by-construction; style=spreadsheet"
hard_unlab_0154__q1,synthetic,gold/images/hard_unlab_0154.png,What was Energy's revenue?,$16000,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=154); correct-by-construction; style=minimal"
hard_unlab_0154__q2,synthetic,gold/images/hard_unlab_0154.png,Which vertical had the highest revenue?,Tech,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=154); correct-by-construction; style=minimal"
hard_unline_0155__q1,synthetic,gold/images/hard_unline_0155.png,How many signups were there in Sep?,3500,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=155); correct-by-construction; style=dense"
hard_unline_0155__q2,synthetic,gold/images/hard_unline_0155.png,In which period were signups lowest?,Nov,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=155); correct-by-construction; style=dense"
hard_tie_0156__q1,synthetic,gold/images/hard_tie_0156.png,Which product sold the most units?,Widget A,bar,max_min,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=156); correct-by-construction; style=dark"
hard_tie_0156__q2,synthetic,gold/images/hard_tie_0156.png,Rank the top 3 products by units sold.,"Widget A, Gizmo Y, Gizmo X",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=156); correct-by-construction; style=dark"
hard_tie_0156__q3,synthetic,gold/images/hard_tie_0156.png,How many more units did Widget A sell than Gizmo Y?,150,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=156); correct-by-construction; style=dark"
hard_simcol_0157__q1,synthetic,gold/images/hard_simcol_0157.png,What was EMEA's revenue in 2023?,$8200,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=157); correct-by-construction; style=academic"
hard_simcol_0157__q2,synthetic,gold/images/hard_simcol_0157.png,"In 2023, which region had the highest revenue?",ANZ,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=157); correct-by-construction; style=academic"
hard_many_0158__q1,synthetic,gold/images/hard_many_0158.png,Which vertical had the highest revenue?,Construction,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=158); correct-by-construction; style=pastel"
hard_many_0158__q2,synthetic,gold/images/hard_many_0158.png,Rank the top 3 verticals by revenue.,"Construction, Manufacturing, Tech",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=158); correct-by-construction; style=pastel"
hard_many_0158__q3,synthetic,gold/images/hard_many_0158.png,Which vertical had the lowest revenue?,Media,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=158); correct-by-construction; style=pastel"
hard_crowd_0159__q1,synthetic,gold/images/hard_crowd_0159.png,"For Mid-Market, in which period was revenue highest?",Nov,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=159); correct-by-construction; style=bold"
hard_crowd_0159__q2,synthetic,gold/images/hard_crowd_0159.png,"For Mid-Market, did revenue increase or decrease from Aug to Sep?",Decreased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=159); correct-by-construction; style=bold"
hard_log_0160__q1,synthetic,gold/images/hard_log_0160.png,Which product sold the most units?,Widget A,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=160); correct-by-construction; style=neutral"
hard_log_0160__q2,synthetic,gold/images/hard_log_0160.png,How many more units did Widget A sell than Widget E?,89975,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=160); correct-by-construction; style=neutral"
hard_dual_0161__q1,synthetic,gold/images/hard_dual_0161.png,What was the conversion rate in Apr?,6.4%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=161); correct-by-construction; style=editorial"
hard_dual_0161__q2,synthetic,gold/images/hard_dual_0161.png,In which period was the conversion rate highest?,Feb,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=161); correct-by-construction; style=editorial"
hard_dual_0161__q3,synthetic,gold/images/hard_dual_0161.png,What was the revenue in Apr?,$5600,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=161); correct-by-construction; style=editorial"
hard_trunc_0162__q1,synthetic,gold/images/hard_trunc_0162.png,Which segment had the highest revenue?,Nonprofit,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=162); correct-by-construction; style=salmon"
hard_trunc_0162__q2,synthetic,gold/images/hard_trunc_0162.png,How much more revenue did Nonprofit generate than Education?,$1500,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=162); correct-by-construction; style=salmon"
hard_unlab_0163__q1,synthetic,gold/images/hard_unlab_0163.png,What was Healthcare's revenue?,$4500,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=163); correct-by-construction; style=spreadsheet"
hard_unlab_0163__q2,synthetic,gold/images/hard_unlab_0163.png,Which vertical had the highest revenue?,Healthcare,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=163); correct-by-construction; style=spreadsheet"
hard_unline_0164__q1,synthetic,gold/images/hard_unline_0164.png,How many signups were there in Jul?,500,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=164); correct-by-construction; style=minimal"
hard_unline_0164__q2,synthetic,gold/images/hard_unline_0164.png,In which period were signups lowest?,Jul,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=164); correct-by-construction; style=minimal"
